²¨³¤(nm),30min
755.01893,44.816566
755.256718,44.848319
755.494474,44.890631
755.732198,44.918323
755.969889,44.935385
756.207548,44.946767
756.445175,44.967525
756.682769,45.006589
756.920331,45.039253
757.15786,45.065411
757.395357,45.092985
757.632821,45.116288
757.870253,45.126899
758.107653,45.14546
758.34502,45.154689
758.582354,45.174128
758.819656,45.184794
759.056925,45.189019
759.294162,45.199701
759.531366,45.182352
759.768538,45.160074
760.005677,45.152793
760.242783,45.164443
760.479857,45.185341
760.716898,45.193572
760.953906,45.202946
761.190882,45.213532
761.427825,45.232065
761.664736,45.268619
761.901613,45.310456
762.138458,45.353631
762.375271,45.390463
762.61205,45.424048
762.848797,45.448312
763.085511,45.470978
763.322192,45.490716
763.55884,45.501865
763.795456,45.518158
764.032038,45.539188
764.268588,45.545179
764.505105,45.550063
764.741589,45.539667
764.97804,45.531542
765.214459,45.529855
765.450844,45.537686
765.687196,45.554224
765.923516,45.578454
766.159802,45.57883
766.396056,45.579603
766.632276,45.55885
766.868464,45.55478
767.104618,45.569321
767.34074,45.590978
767.576828,45.62092
767.812884,45.664187
768.048906,45.686506
768.284895,45.702964
768.520851,45.720181
768.756774,45.742221
768.992664,45.76516
769.228521,45.778948
769.464345,45.795265
769.700135,45.798022
769.935892,45.79156
770.171616,45.767886
770.407307,45.749012
770.642965,45.745968
770.878589,45.761933
771.11418,45.792897
771.349738,45.809154
771.585263,45.828692
771.820754,45.832136
772.056212,45.820412
772.291636,45.81486
772.527028,45.816576
772.762386,45.857195
772.99771,45.901634
773.233001,45.954915
773.468259,45.974807
773.703484,45.969866
773.938675,45.973469
774.173832,45.988875
774.408956,46.021064
774.644047,46.056629
774.879104,46.082671
775.114128,46.098876
775.349118,46.087146
775.584074,46.063999
775.818998,46.028967
776.053887,46.005485
776.288743,46.013848
776.523566,46.035496
776.758354,46.06342
776.99311,46.086082
777.227831,46.089034
777.462519,46.070769
777.697174,46.045271
777.931794,46.04812
778.166382,46.082519
778.400935,46.132259
778.635455,46.176361
778.86994,46.190589
779.104393,46.202663
779.338811,46.195762
779.573196,46.204699
779.807547,46.221213
780.041864,46.249621
780.276147,46.275125
780.510397,46.298422
780.744613,46.313303
780.978795,46.334522
781.212943,46.338204
781.447057,46.342843
781.681137,46.353621
781.915184,46.372023
782.149196,46.402095
782.383175,46.433574
782.61712,46.464481
782.85103,46.493833
783.084907,46.517475
783.31875,46.537872
783.552559,46.542376
783.786334,46.581944
784.020074,46.619733
784.253781,46.656762
784.487454,46.68241
784.721092,46.695175
784.954697,46.701106
785.188268,46.682523
785.421804,46.677085
785.655306,46.6932
785.888774,46.708025
786.122208,46.715856
786.355608,46.728386
786.588974,46.739084
786.822305,46.747043
787.055603,46.748083
787.288866,46.743342
787.522095,46.745563
787.755289,46.774999
787.98845,46.800573
788.221576,46.833461
788.454668,46.883551
788.687725,46.910443
788.920748,46.917605
789.153737,46.929964
789.386692,46.935735
789.619612,46.948532
789.852498,46.946331
790.085349,46.962171
790.318166,46.979578
790.550949,46.976911
790.783697,46.949351
791.016411,46.931039
791.249091,46.922115
791.481736,46.938987
791.714346,46.965182
791.946922,47.005676
792.179463,47.042365
792.41197,47.061656
792.644443,47.052424
792.876881,47.069624
793.109284,47.099231
793.341653,47.124632
793.573987,47.161844
793.806286,47.197301
794.038551,47.228645
794.270782,47.274281
794.502977,47.31988
794.735138,47.362734
794.967265,47.360184
795.199356,47.383193
795.431413,47.403322
795.663435,47.426537
795.895423,47.473297
796.127376,47.519349
796.359294,47.550706
796.591177,47.57518
796.823026,47.582215
797.054839,47.568763
797.286618,47.566305
797.518362,47.586933
797.750071,47.598797
797.981746,47.619592
798.213385,47.64957
798.44499,47.654695
798.67656,47.647027
798.908094,47.638607
799.139594,47.624907
799.371059,47.614044
799.602489,47.61765
799.833884,47.67068
800.065245,47.697565
800.29657,47.699824
800.52786,47.736555
800.759115,47.7565
800.990335,47.76177
801.22152,47.784782
801.45267,47.811007
801.683785,47.84739
801.914865,47.911885
802.145909,47.942419
802.376919,47.948895
802.607893,47.97695
802.838833,47.973941
803.069737,47.971839
803.300606,47.998146
803.53144,48.020455
803.762238,48.044247
803.993002,48.072186
804.22373,48.066424
804.454423,48.086367
804.68508,48.080061
804.915703,48.085725
805.14629,48.105571
805.376842,48.091624
805.607358,48.082048
805.83784,48.1118
806.068286,48.150835
806.298696,48.188242
806.529071,48.227042
806.759411,48.259413
806.989715,48.306481
807.219984,48.357741
807.450218,48.389603
807.680416,48.430066
807.910579,48.465077
808.140706,48.521006
808.370798,48.567165
808.600854,48.60913
808.830875,48.618365
809.06086,48.668246
809.29081,48.688431
809.520724,48.707641
809.750603,48.716116
809.980446,48.70693
810.210253,48.69922
810.440025,48.67867
810.669761,48.669095
810.899462,48.64769
811.129127,48.641472
811.358756,48.624692
811.58835,48.622104
811.817908,48.621481
812.04743,48.645276
812.276917,48.662026
812.506368,48.688496
812.735783,48.726388
812.965162,48.767375
813.194506,48.808501
813.423814,48.828001
813.653086,48.877244
813.882322,48.910406
814.111522,48.929569
814.340687,48.957933
814.569816,48.976659
814.798908,49.007518
815.027965,49.027753
815.256986,49.045807
815.485972,49.062206
815.714921,49.052224
815.943834,49.036915
816.172712,49.042988
816.401553,49.029013
816.630358,49.026232
816.859128,49.015399
817.087861,48.993153
817.316559,48.971032
817.54522,48.966832
817.773845,48.971039
818.002435,48.987823
818.230988,49.016044
818.459505,49.043643
818.687986,49.09253
818.916431,49.133763
819.14484,49.172343
819.373213,49.210814
819.601549,49.239995
819.829849,49.278342
820.058114,49.328149
820.286342,49.350043
820.514533,49.398057
820.742689,49.457556
820.970808,49.479635
821.198891,49.514301
821.426938,49.518268
821.654948,49.522301
821.882923,49.518301
822.110861,49.505587
822.338762,49.493598
822.566627,49.468126
822.794456,49.466403
823.022249,49.452103
823.250005,49.435071
823.477725,49.433134
823.705408,49.448762
823.933055,49.459336
824.160666,49.470766
824.38824,49.499202
824.615777,49.571903
824.843278,49.592015
825.070743,49.647999
825.298171,49.69634
825.525563,49.738748
825.752918,49.792051
825.980236,49.843245
826.207518,49.907341
826.434764,49.963568
826.661973,50.014182
826.889145,50.061234
827.11628,50.094258
827.343379,50.117366
827.570442,50.127308
827.797467,50.146108
828.024456,50.143052
828.251409,50.138112
828.478325,50.131281
828.705203,50.077602
828.932046,50.052878
829.158851,50.058387
829.38562,50.029852
829.612352,50.025842
829.839047,50.022796
830.065705,50.016835
830.292327,50.021673
830.518912,50.020634
830.74546,50.015998
830.971971,50.025792
831.198445,50.037641
831.424882,50.058584
831.651283,50.109698
831.877646,50.144862
832.103973,50.1584
832.330263,50.172263
832.556515,50.215511
832.782731,50.300724
833.00891,50.380428
833.235052,50.437904
833.461157,50.517413
833.687224,50.580071
833.913255,50.644748
834.139249,50.718248
834.365206,50.79315
834.591125,50.807944
834.817008,50.847523
835.042853,50.865733
835.268662,50.851644
835.494433,50.842093
835.720167,50.841259
835.945864,50.835742
836.171523,50.77477
836.397146,50.731879
836.622731,50.695699
836.848279,50.636852
837.07379,50.566966
837.299264,50.549245
837.5247,50.555112
837.7501,50.556495
837.975462,50.569766
838.200786,50.601702
838.426073,50.640734
838.651323,50.701705
838.876536,50.782247
839.101711,50.868846
839.326849,50.951031
839.55195,51.039269
839.777013,51.138081
840.002039,51.223303
840.227027,51.314895
840.451978,51.394911
840.676891,51.449305
840.901767,51.479527
841.126606,51.506514
841.351407,51.535846
841.57617,51.55638
841.800896,51.540026
842.025585,51.493787
842.250236,51.437802
842.474849,51.344458
842.699425,51.254666
842.923963,51.190017
843.148464,51.147952
843.372927,51.073928
843.597352,51.02354
843.82174,50.998633
844.04609,50.985464
844.270403,50.982544
844.494677,51.016433
844.718914,51.095576
844.943114,51.177971
845.167275,51.255893
845.391399,51.360063
845.615485,51.444532
845.839534,51.508475
846.063544,51.601775
846.287517,51.697431
846.511452,51.800186
846.735349,51.861644
846.959209,51.926364
847.18303,51.984863
847.406814,52.019444
847.630559,52.02964
847.854267,52.025658
848.077937,52.012348
848.301569,51.97197
848.525163,51.90313
848.74872,51.840445
848.972238,51.786012
849.195718,51.67045
849.41916,51.593722
849.642564,51.546629
849.865931,51.506742
850.089259,51.475385
850.312549,51.462338
850.535801,51.472028
850.759015,51.478938
850.982191,51.492638
851.205329,51.561765
851.428429,51.659115
851.65149,51.762357
851.874514,51.879078
852.097499,52.012023
852.320446,52.138295
852.543355,52.237154
852.766226,52.313676
852.989059,52.407
853.211853,52.500501
853.434609,52.560478
853.657327,52.574132
853.880006,52.575328
854.102648,52.574869
854.325251,52.531736
854.547815,52.517971
854.770342,52.503801
854.99283,52.461553
855.21528,52.394684
855.437691,52.344587
855.660064,52.278118
855.882398,52.219756
856.104695,52.17058
856.326952,52.123276
856.549172,52.099819
856.771353,52.066307
856.993495,52.094404
857.215599,52.173585
857.437664,52.245075
857.659691,52.323092
857.88168,52.412851
858.10363,52.533638
858.325541,52.629583
858.547414,52.773877
858.769248,52.884934
858.991044,52.986465
859.212801,53.12372
859.434519,53.195424
859.656199,53.204951
859.87784,53.249311
860.099443,53.255054
860.321007,53.248545
860.542532,53.238476
860.764018,53.223541
860.985466,53.169336
861.206875,53.074973
861.428246,53.042893
861.649577,53.013214
861.87087,52.966085
862.092124,52.91979
862.313339,52.878023
862.534516,52.878822
862.755653,52.851335
862.976752,52.841725
863.197812,52.859388
863.418833,52.836328
863.639815,52.859787
863.860759,52.927662
864.081663,53.000293
864.302529,53.116468
864.523355,53.204571
864.744143,53.310859
864.964891,53.405015
865.185601,53.479128
865.406272,53.583556
865.626903,53.680783
865.847496,53.774644
866.06805,53.809942
866.288564,53.836178
866.50904,53.888924
866.729476,53.979084
866.949874,54.045678
867.170232,54.064205
867.390551,54.082593
867.610831,54.079055
867.831072,54.028967
868.051274,53.940755
868.271437,53.924162
868.49156,53.901845
868.711644,53.866889
868.931689,53.74733
869.151695,53.708558
869.371662,53.672873
869.591589,53.615268
869.811477,53.648781
870.031326,53.692423
870.251135,53.737381
870.470905,53.727357
870.690636,53.734922
870.910328,53.779613
871.12998,53.863848
871.349593,53.916349
871.569166,53.964547
871.7887,54.019125
872.008195,54.080915
872.22765,54.177044
872.447066,54.258721
872.666442,54.358566
872.885779,54.445343
873.105076,54.532687
873.324334,54.588905
873.543553,54.653311
873.762732,54.683973
873.981871,54.704129
874.200971,54.702449
874.420031,54.679428
874.639052,54.677496
874.858033,54.641317
875.076975,54.596508
875.295877,54.551494
875.514739,54.508091
875.733561,54.46413
875.952344,54.415006
876.171088,54.378863
876.389791,54.341154
876.608455,54.279719
876.82708,54.223692
877.045664,54.190943
877.264209,54.255923
877.482714,54.302706
877.701179,54.347712
877.919605,54.40261
878.137991,54.493899
878.356337,54.590113
878.574643,54.740901
878.792909,54.832508
879.011135,54.899834
879.229322,54.948563
879.447469,54.997319
879.665575,55.017169
879.883642,55.049612
880.101669,55.103691
880.319656,55.121631
880.537603,55.137648
880.75551,55.170273
880.973378,55.201329
881.191205,55.218001
881.408992,55.193709
881.626739,55.195444
881.844446,55.176621
882.062113,55.104991
882.27974,55.056243
882.497327,54.985528
882.714874,54.908388
882.932381,54.8556
883.149848,54.820526
883.367274,54.867369
883.584661,54.898689
883.802007,54.9295
884.019313,54.999498
884.236579,55.122418
884.453805,55.20812
884.67099,55.267391
884.888135,55.329541
885.10524,55.369632
885.322305,55.419192
885.53933,55.441132
885.756314,55.482434
885.973258,55.52276
886.190162,55.579157
886.407025,55.641233
886.623848,55.71601
886.840631,55.781146
887.057373,55.839273
887.274075,55.885665
887.490736,55.907697
887.707358,55.903042
887.923938,55.861949
888.140479,55.836987
888.356978,55.788011
888.573438,55.698599
888.789857,55.641572
889.006235,55.6218
889.222573,55.653777
889.438871,55.644957
889.655127,55.668978
889.871344,55.697057
890.08752,55.729522
890.303655,55.758968
890.519749,55.80687
890.735803,55.827637
890.951817,55.809785
891.16779,55.796683
891.383722,55.798093
891.599613,55.808665
891.815464,55.82959
892.031274,55.892533
892.247044,55.954079
892.462773,56.025909
892.678461,56.11452
892.894108,56.23015
893.109715,56.315469
893.32528,56.356175
893.540805,56.408091
893.75629,56.436229
893.971733,56.410663
894.187136,56.382593
894.402497,56.368606
894.617818,56.362584
894.833098,56.376187
895.048338,56.363222
895.263536,56.364789
895.478693,56.439059
895.69381,56.507151
895.908885,56.54611
896.12392,56.562557
896.338914,56.594772
896.553866,56.578073
896.768778,56.577432
896.983649,56.567974
897.198478,56.564811
897.413267,56.537439
897.628015,56.534219
897.842721,56.54383
898.057387,56.589821
898.272011,56.62669
898.486594,56.671809
898.701137,56.753096
