²¨³¤(nm),242min
720.689157,42.670403
720.931426,42.682618
721.173666,42.717042
721.415875,42.744209
721.658053,42.791155
721.900201,42.845442
722.142319,42.882983
722.384407,42.921014
722.626463,42.946072
722.86849,42.96868
723.110486,42.996811
723.352451,43.010546
723.594386,43.035709
723.836291,43.0345
724.078165,43.039162
724.320008,43.057659
724.561821,43.045766
724.803604,43.035346
725.045356,43.041918
725.287077,43.060157
725.528767,43.074734
725.770427,43.096185
726.012057,43.126041
726.253655,43.148876
726.495223,43.173482
726.736761,43.203553
726.978268,43.231008
727.219744,43.26772
727.461189,43.303354
727.702603,43.342551
727.943987,43.382486
728.18534,43.412187
728.426663,43.431624
728.667954,43.420764
728.909215,43.434095
729.150445,43.459931
729.391644,43.482672
729.632812,43.495778
729.873949,43.495422
730.115056,43.470006
730.356132,43.465874
730.597176,43.481414
730.83819,43.497411
731.079173,43.527926
731.320125,43.566507
731.561046,43.605651
731.801936,43.631469
732.042795,43.647691
732.283623,43.672489
732.52442,43.702927
732.765187,43.730164
733.005922,43.755067
733.246626,43.767256
733.487299,43.782647
733.72794,43.813099
733.968551,43.834146
734.209131,43.847697
734.44968,43.876139
734.690197,43.881654
734.930683,43.901814
735.171138,43.934518
735.411562,43.966469
735.651955,43.979809
735.892317,43.999576
736.132647,44.019684
736.372946,44.033459
736.613214,44.054119
736.853451,44.078508
737.093656,44.123475
737.33383,44.145433
737.573973,44.156633
737.814085,44.16674
738.054165,44.169923
738.294214,44.186331
738.534231,44.19695
738.774217,44.22327
739.014172,44.236319
739.254095,44.256928
739.493987,44.271964
739.733848,44.308153
739.973677,44.323591
740.213474,44.33987
740.453241,44.373992
740.692975,44.401394
740.932679,44.426521
741.17235,44.436855
741.41199,44.448495
741.651599,44.447788
741.891176,44.446844
742.130722,44.451444
742.370236,44.461357
742.609718,44.468987
742.849169,44.469803
743.088588,44.468172
743.327976,44.476685
743.567331,44.500418
743.806656,44.51317
744.045948,44.524887
744.285209,44.550175
744.524438,44.577783
744.763636,44.603373
745.002802,44.626967
745.241936,44.667552
745.481038,44.694917
745.720108,44.730647
745.959147,44.743897
746.198154,44.754913
746.437129,44.787506
746.676072,44.806396
746.914984,44.813065
747.153863,44.828791
747.392711,44.820545
747.631527,44.809992
747.870311,44.802447
748.109063,44.797051
748.347783,44.802699
748.586471,44.813448
748.825127,44.80848
749.063752,44.79399
749.302344,44.788099
749.540904,44.790053
749.779432,44.802573
750.017929,44.834569
750.256393,44.857075
750.494825,44.894577
750.733225,44.926796
750.971593,44.953492
751.209929,44.985313
751.448233,45.004991
751.686505,45.039757
751.924745,45.08412
752.162952,45.123224
752.401128,45.142013
752.639271,45.138478
752.877382,45.119724
753.115461,45.117927
753.353507,45.13579
753.591521,45.16253
753.829504,45.170664
754.067453,45.178437
